comment,rank
양념닭강정이 좀 달긴한데 맛있게 먹었어요,"
맛
★
3
양
★
4
배달
★
4
"
"맛있어요~
오랫만에 맛난음식먹엇어요~","
맛
★
5
양
★
5
배달
★
5
"
배달이좀늦네요...예상시간을길게쓰시지 기대하지않게...ㅠㅠ,"
맛
★
4
양
★
4
배달
★
2
"
"배달 빠르고 혼자먹기 양도 충분히 좋아요~!
떡도 부드럽고 맛있어요","
맛
★
5
양
★
5
배달
★
5
"
"배달 30분만에 빨리 왔어요
양은 생각보다 많지 않네요
서비스 콜라도 왔어요
잘 먹었어요 많이 파세요","
맛
★
4
양
★
4
배달
★
5
"
배달 빠르고 맛있어요 깜빡하고 몇조각 먹고 찍었는데 그래도 양 많아보이네요 양 많습니다 ~!,"
맛
★
5
양
★
5
배달
★
5
"
감사합니다 ㅎㅎㅎ호,"
맛
★
5
양
★
5
배달
★
5
"
맛있게 잘 먹었습니다~~,"
맛
★
5
양
★
5
배달
★
5
"
간장으로 주문했는데 아무리 양념이어도 식감이 너무 눅눅했어요,"
맛
★
3
양
★
3
배달
★
4
"
잘먹었습니다 또 시킬께요,"
맛
★
5
양
★
5
배달
★
5
"
맛있게 잘먹었습니다 자주 주문할께요,"
맛
★
5
양
★
5
배달
★
5
"
맛있게 잘 먹었습니다,"
맛
★
5
양
★
5
배달
★
5
"
닭강정 생각나면 항상 주문하는 곳입니당,"
맛
★
4
양
★
5
배달
★
5
"
맛있고 배달도 빨라요,"
맛
★
5
양
★
5
배달
★
5
"
맛있게잘먹었습니다~,"
맛
★
5
양
★
5
배달
★
5
"
"깜빡잊고 사진을 못찍었는데
너무 맛있었습니다.
서비스 감자튀김도 정말 맛있었어요!!","
맛
★
5
양
★
5
배달
★
5
"
오랜만에 먹어도 맛있네요 ㅎㅎㅎ,"
맛
★
5
양
★
5
배달
★
5
"
"배달은 십분내로 엄청 빨리왔네요~ 
근데 음식이 따뜻하지가 않아 아쉬웠네요..","
맛
★
4
양
★
3
배달
★
5
"
양도 많고 맛도 좋았습니다 서비스도 감사해요,"
맛
★
5
양
★
5
배달
★
5
"
예상 배달시간보다 30-40분 정도 빠르게 배달해주셔서 따뜻하게 잘먹었습니다!!,"
맛
★
5
양
★
5
배달
★
5
"
양념소스가 너무 맛있었습니다!,"
맛
★
5
양
★
5
배달
★
5
"
"한마리 치킨은 부담스러워 주문해봤는데
맛있게 먹었습니다","
맛
★
4
양
★
3
배달
★
4
"
2번째 주문!! 예상시간보다 훨씬 빨리오고 너무 맛있어요,"
맛
★
5
양
★
5
배달
★
5
"
맛있어요:),"
맛
★
5
양
★
5
배달
★
5
"
맛있어요:),"
맛
★
5
양
★
5
배달
★
5
"
주소지를 잘못 적어서 기사 아저씨께 너무 죄송했어요ㅠ 음식은 맛있게 잘 먹었습니다.,"
맛
★
5
양
★
5
배달
★
5
"
특대 양 엄청많아요,"
맛
★
4
양
★
5
배달
★
4
"
배달 빠르고 맛있어요 ~~👍,"
맛
★
5
양
★
5
배달
★
5
"
맛있게 먹었습니다.,"
맛
★
5
양
★
5
배달
★
5
"
맛있게 잘 먹었습니다,"
맛
★
5
양
★
5
배달
★
5
"
항상맛있게 잘먹고 있습니다,"
맛
★
5
양
★
5
배달
★
5
"
"주문이랑은 좀 다르게와서 써요
치즈스틱 추가를했고 떡추가를 했는데
떡도 원래 넣어주는양같고 시키지도 않은 감자튀김들이 왔는데 떡 추가대신 주신건가요? 
만약 그렇다면 문자를주시던 전화를주시던 하면 다시주문해서 닭강정만 시켰을건데..감튀많이주신건 생각해주셔서 주신거같긴한데 떡도 먹고싶어서 시켯는데...
그리고 튀김에서 머리카락 같이 튀겨져왔어요..
치즈스틱몇개도 너무 튀겨서 그런지 거뭇거뭇하고요","
맛
★
4
양
★
4
배달
★
5
"
금방 식어요.,"
맛
★
1
양
★
1
배달
★
1
"
평소보다 양은 적었지만 항상 맛있게 잘먹었습니다 감사합니다,"
맛
★
5
양
★
5
배달
★
5
"
"다 좋았다 그런데
내가 안좋았다
멍청하게 닭강정을 후라이드로 시켰다
나는 바보다..
떡사리 추가해서 다행이었다.. 
이 양념에 찍먹하고 있다... 눈물이 난다...","
맛
★
5
양
★
5
배달
★
5
"
친구들이랑 맛있게 먹었어요~,"
맛
★
5
양
★
5
배달
★
5
"
매운맛 좋아해서 시켰는데 별로 안 맵네요 그래도 역시 맛있습니다 ~~!,"
맛
★
5
양
★
5
배달
★
5
"
양도 많고 맛있게 잘먹었습니다!,"
맛
★
5
양
★
5
배달
★
5
"
맛있게 잘 먹었습니다!,"
맛
★
5
양
★
5
배달
★
5
"
"리뷰가 많고 좋아서 배송료 비싼편인데도 주문 해봤는데., , 별루네요 맛이..ㅠ  양은 많은편이었어요.","
맛
★
2
양
★
3
배달
★
3
"
항상 맛있게 잘 먹고 있습니다,"
맛
★
5
양
★
5
배달
★
5
"
"정말... 감탄만 나오는 맛.
명절 잘 보내세요^^","
맛
★
5
양
★
5
배달
★
5
"
맛있습니다 ㅎㅎ 다음에 또 시킬게요,"
맛
★
5
양
★
5
배달
★
5
"
ㅋㅋㅋ 사장님 닭강정 이렇게 맛있게 만들기 있어요? 진짜 맛집! 엄지엄지척 오늘도 좋은 하루 되셨길 바래요❤,"
맛
★
5
양
★
5
배달
★
5
"
항상 잘먹었습니다 감사합니다,"
맛
★
5
양
★
5
배달
★
5
"
단골이에요 사장님 다소 무리했을 수도 있지만 요청사항도 잘들어주시고 따듯하고 맛있게 잘 먹었습니다!,"
맛
★
5
양
★
5
배달
★
5
"
서비스로 주신 치즈스틱이랑 감자는 아이들이 넘 맛있다고 잘먹었어요~~ 엄지척매운맛강정은 저희 부부가 넘맛있게 잘먹었고요♡♡ 추억의 맛이랄까~~ 자주 먹고픈 맛이었어요♡ 감사해요!!,"
맛
★
5
양
★
5
배달
★
5
"
맛나요 굿굿굿긋긋긋굿,"
맛
★
5
양
★
5
배달
★
5
"
다른맛도 먹어보고 싶어요 배달도 빠르고 맛있습니다 ◡̈,"
맛
★
5
양
★
5
배달
★
5
"
"약간 비린맛이 있었지만
전반적으로 맛있었어요!","
맛
★
4
양
★
4
배달
★
4
"
맛도 있고 배달도 빨랐는데 튀김부스러기가 더 많은 느낌이었어요,"
맛
★
4
양
★
4
배달
★
5
"
"이따금씩 먹고 싶을때 시키는데 양도 푸짐하고 맛있어요.
엄지척!!","
맛
★
5
양
★
5
배달
★
5
"
"처음 주문해서 먹었는데 달짝지근하고 맛있네요!
자주 이용하겠습니다!","
맛
★
5
양
★
5
배달
★
4
"
맛있어서 자주 시켜 먹었는데 요즘은 후라이드가 눅눅해서 예전의 맛같지 않아요 바삭했던 그맛을 느끼고 싶네요,"
맛
★
3
양
★
4
배달
★
4
"
맛있게 잘먹었습니다,"
맛
★
5
양
★
5
배달
★
5
"
맛있게 잘먹었습니다,"
맛
★
5
양
★
5
배달
★
5
"
항상 맛있게 먹고 있습니다~^^,"
맛
★
5
양
★
5
배달
★
5
"
잘먹었어요_____~,"
맛
★
5
양
★
5
배달
★
5
"
배달이 초큼 시간이 걸렸지만 양도 많고 맛있네요^~^ 닭강정 생각날때마다 요기서 시켜먹어야겠어요,"
맛
★
5
양
★
4
배달
★
4
"
"배달도 빠르고 양도 충분하고 맛도 굿~~~^^
맛있게 잘 먹었습니다.~","
맛
★
5
양
★
5
배달
★
5
"
"맛있게 잘먹었습니다
배달도 빠르고 양도 많습니다","
맛
★
5
양
★
5
배달
★
5
"
맛있게 잘 먹었습니다~,"
맛
★
5
양
★
5
배달
★
5
"
나쁘지 않았습니다 맵지는 않았어요 양은 넉넉했어요,"
맛
★
3
양
★
4
배달
★
3
"
옛날에 먹던 시장 닭강정 맛이 나고 너무 맛있네요~ 순한맛이였는데도 매운걸 잘 못먹는 저희에겐 끝맛이 조금 매콤했어요. 들어있는 떡도 떡꼬치 같이 맛있고.. 담에 또 시켜먹을게요~,"
맛
★
5
양
★
5
배달
★
5
"
맛있게 잘 먹었습니다!,"
맛
★
5
양
★
5
배달
★
4
"
"내일 출근인데 낮부터 먹고싶다 생각하다가 새벽 12시50분쯤 시켯습니다..
오늘은 매운맛 먹어봤는데
매운걸 못먹는 저에게는 괜찮았어여 첨에는 순한맛인가?하다가 먹다보니 매운맛이살짝 올라오더라고요 그렇게 맵지않습니다
매운거 잘드시는분은 따로 더맵게해달라 요청을 하셔야될것같습니다 매운맛도 저는 너무 마싯게먹었습니다
배송도 한 30분?만에 도착했어요~
새벽늦은시간에 배달도 해주시고 감사합니다~!","
맛
★
5
양
★
5
배달
★
5
"
배달도 빨리오고 맛도 좋아요,"
맛
★
5
양
★
5
배달
★
5
"
맛날이 추워서 조금식어서 왓는데도 바삭하고 다리살만 되있어서 좋아요 느끼하지도않고 에프에 3분 돌려먹으니까 따뜻 맛있어요 ㅎ 배달도 15분 빨리왔네요,"
맛
★
5
양
★
5
배달
★
5
"
언제나 한결같이 맛나요~ 배달도 예상시간보다 빠르고 좋네요^^ 잘 먹었습니다~,"
맛
★
5
양
★
5
배달
★
5
"
"배송도 엄청빨리오고 닭강정은 물려서 잘못먹는데 여기 닭강정 순한맛은 양념치킨맛나고 엄청마싯게먹었습니다
앞으로 여기 순한맛 자주 이용할거같아여!!
며칠전부터 계속먹고싶었는데 남겨거 내일먹어야지 했는데 다먹었어여
비오는데 배달해주시고 감사합니다
항상 안전운전하세요~!","
맛
★
5
양
★
5
배달
★
5
"
"새벽배달도 되고 좋아요.

맛있어요~","
맛
★
5
양
★
5
배달
★
5
"
"배달도 빠르고, 양도 푸짐~~~하고, 맛도 좋고👍👍👍
다음엔 닭똥집튀김도 시켜보려고요!","
맛
★
4
양
★
4
배달
★
4
"
"진짜 맛있었습니다.
빠른 배송덕에 튀김옷이 바삭한 상태로 와서 좋았어요.
매일 시켜먹을까봐 두렵네요ㅠㅜ","
맛
★
5
양
★
4
배달
★
5
"
오랜만에 시켰는데 맛있게 잘먹었어요~,"
맛
★
5
양
★
5
배달
★
5
"
맛있게 잘먹었습니다,"
맛
★
5
양
★
5
배달
★
5
"
잘먹엇습니다!!! 다음에 또 먹을게요,"
맛
★
5
양
★
5
배달
★
5
"
맛나게 잘먹었습니다~~!,"
맛
★
5
양
★
5
배달
★
5
"
너무너무 맛잇어요 또시킬께요,"
맛
★
5
양
★
5
배달
★
5
"
따뜻할때 먹고싶어서 사장님께 요청드렸더니 진짜 따뜻하게 와서 너무 맛있게 잘먹었어요 ㅎㅎㅎㅎ 최고예용,"
맛
★
5
양
★
5
배달
★
5
"
"혼자먹기에도 양 많고 좋아여 ㅎㅎㅎ 맛있게 먹었습니다
요즘 날이 추워서그런가 살짝 식어서 오는데 따땃하게 오면 더 맛있게 먹을수있을거같애요","
맛
★
5
양
★
5
배달
★
5
"
"이틀 전인가 시켜먹었어요
하필 폭설 내리는 날부터 닭강정이 미친듯이 먹고 싶어서 배달 될 때까지 매일매일 확인 하다가 겨우 주문 했어요 맛있게 잘 먹었습니다 배달도 빨랐어요
안전운전 하세요~","
맛
★
5
양
★
5
배달
★
5
"
예상시간보다는 배달이 빨리왔는데 항상 뜨겁게 받다가 오늘은 조금 차갑게 왔어요. 맛있게 잘 먹었습니다!,"
맛
★
5
양
★
5
배달
★
4
"
정말 맛있었고 배달도 30분만에 왔어요,"
맛
★
5
양
★
5
배달
★
5
"
자주 시켜먹는데 늦게시켰는데 감자도 주셨네요 잘먹었어요,"
맛
★
5
양
★
5
배달
★
4
"
"잘 먹었습니다.
맛도 양도 최고 였지말입니다 :)","
맛
★
5
양
★
5
배달
★
5
"
배달이 겁나 빨리윘는데 닭강정이 식어서왔고 바삭하지않고 누진것도 아닌 말랑말랑한 상태로 왔네요,"
맛
★
3
양
★
3
배달
★
5
"
맛있게 잘 먹었습니다,"
맛
★
5
양
★
5
배달
★
5
"
맛있게 잘 먹었습니다 ^^,"
맛
★
5
양
★
5
배달
★
5
"
배달에 약~간의 차질은 있었지만 예상시간보다 빨랐고 맛있게 먹었습니다~,"
맛
★
5
양
★
5
배달
★
5
"
맛있어서 단골됐습니다~,"
맛
★
5
양
★
5
배달
★
5
"
양도 많고 맛도 있어요 매운맛은 약간 매운맛 나네요 떡도 꼬치떡처럼 맛있었어요,"
맛
★
5
양
★
5
배달
★
5
"
순한맛도 맛있었고 담번엔 매운맛 먹어봐야겠어용,"
맛
★
5
양
★
5
배달
★
5
"
닭강정 맛집이에요♡ 양념이 너무 맛있어서 정말 술술 넘어가요!! 닭강정 진짜 맛있고 감자튀김도 쫀맛이라 계속 손이 멈추지 않아요ㅠㅠ 떡도 쫄깃하고 특히 양을 정말 푸짐하게 주셔서 너무너무 맛있게 잘 먹었습니다!! 앞으로도 계속 시켜먹으려고요♡ 번창하세요!,"
맛
★
5
양
★
5
배달
★
3
"
"닭강정 Gooooooood~~~^^ 감튀도 맛있네요.
맛나게 잘 먹었습니다~","
맛
★
5
양
★
5
배달
★
5
"
"언제나 처럼 맛있습니다!ㅋㅋ 
예전에는 배달료가 없었는데 지금은 생겨서 그부분이 좀 아쉬움
그치만 만족합니다!!
이제 곧 다른지역으로 이사가는데 이집 닭강정을 더이상 못먹는거는게 제일 아쉽네요 ㅠㅠ","
맛
★
5
양
★
5
배달
★
5
"
"맛도있고 다좋은데 배달하시는분이 요청사항좀 읽었으면 좋겠어요. 새벽이라 문두드리지말고 안전배달로 문앞에두라는게 어려운것도아닌데 문두드리고 큰소리로 부르고 ...  하..
 닭강정은 맛있었습니다..","
맛
★
5
양
★
5
배달
★
1
"
간장맛 처음 시켜봤는데 양념이 과하지 않아 돋네유~,"
맛
★
5
양
★
5
배달
★
5
"
저번에 먹고 너무 맛있어서 재주문했는데 이번에도 좋았어요! 눈꽃치즈가 뿌려 있는 게 아니라 따로 담아주신 게 신기했어요. 양도 넉넉하게 담아주시고 치킨도 바삭바삭해서 맛있었어요! 번창하세요♡,"
맛
★
5
양
★
5
배달
★
5
"
맛있게 잘먹었습니다~^^,"
맛
★
5
양
★
5
배달
★
5
"
항상 맛있게 잘 먹고 있어요!! 양 많고 좋아요 ㅎㅎ 항상 감사합니다~,"
맛
★
5
양
★
5
배달
★
5
"
"와 가성비 최거네요
안딱딱해서 좋앗습니다#","
맛
★
5
양
★
5
배달
★
5
"
"오돌뼈같이 뼈가 있었어요
그거빼고는 괜찮아요","
맛
★
5
양
★
5
배달
★
5
"
"정말 맛있었어요! 양도 많고 양념 간도 잘 되어있어서 술술 넘어가고, 서비스로 주신 감자튀김도 쫀맛이었습니다♡ 다음에도 또 시키고 싶어요!!","
맛
★
5
양
★
5
배달
★
5
"
언제나 늘 한결같이 맛있게 잘먹었습니다~~ 배달도 빠르고 좋아요. 서비스도 감사합니다^^,"
맛
★
5
양
★
5
배달
★
5
"
리뷰 평대로 맛은 있네요..닭강정은 맛있는데 똥집튀김은 너무 튀기셨는지 딱딱해서 입안이 다까졌네요 다음엔 양념으로 시켜 보려구요 참 배달도 엄청 오래 걸렸네요,"
맛
★
4
양
★
4
배달
★
3
"
양이 엄청 푸짐하고 맛있엇습니다,"
맛
★
5
양
★
5
배달
★
5
"
굿굿입니다~~~~~,"
맛
★
5
양
★
5
배달
★
5
"
"오늘은 날이 추워져서 그런지 조금 덜 따끈따끈 했어요ㅠㅠ
그래도 여전히 양도 많고 맛도 있어요!
매번 까먹고 콜라추가 했네요 콜라도 같이 와서 좋아요!","
맛
★
5
양
★
5
배달
★
5
"
"맛있어요 ! 배달료가 좀 있지만 
리뷰처럼 맛 좋음","
맛
★
5
양
★
5
배달
★
5
"
딱 생각한 닭강정 그 맛!! ㅜㅜㅜㅜ 이 맛이 먹고 싶어서 시켰는데 너무 맛있게 먹었어요!! 박스가 안 닫힐 정도로 푸짐한 양 사진으로 보이시는지 ㅋㅋㅋㅋ 진짜 배부르게 잘 먹었습니다 ㅋㅋㅋㅋ 또 시켜먹을게요!!!,"
맛
★
5
양
★
5
배달
★
5
"
닭강정이 먹고 싶어서 검색해서 처음 주문해봤는데 양도 너무 많고 맛있었어요ㅎㅎ 다음에 또 시켜먹을게용,"
맛
★
5
양
★
5
배달
★
5
"
🤗🤗🤗🤗🤗🤗🤗🤗🤗🤗🤗🤗🤗🤗🤗,"
맛
★
5
양
★
5
배달
★
5
"
언제나 늘 한결같이 맛있어요~~ 양도 푸짐하고 배달도 빠르게와서 좋습니다. 맛있게 잘 먹었습니다~,"
맛
★
5
양
★
5
배달
★
5
"
잘먹었습니다~맛이 변함없어 좋아요,"
맛
★
5
양
★
5
배달
★
5
"
항상 맛있게 잘 먹고 있습니다!,"
맛
★
5
양
★
5
배달
★
5
"
맛있습니다.....,"
맛
★
5
양
★
5
배달
★
5
"
맛있게잘먹었습니다~~~,"
맛
★
5
양
★
5
배달
★
5
"
맛있게 잘 먹었습니다,"
맛
★
5
양
★
5
배달
★
5
"
"전에 먹었을때 맛있어서 또 주문했다가
실수로 회사주소로 배달요청했다가 집주소로 옮겼는데도
배달해주셨어요 정말감사합니다","
맛
★
5
양
★
5
배달
★
5
"
맛있게 잘 먹었습니다,"
맛
★
5
양
★
5
배달
★
5
"
"화이팅하세요 
코로나 조심하세요","
맛
★
5
양
★
5
배달
★
5
"
매운맛 시켰는데 매콤하고 딱 좋아요 잘먹었습니다,"
맛
★
5
양
★
4
배달
★
4
"
닭강정맛있어요! 닭강정먹을때 여기서만 시켜먹을거에여!!,"
맛
★
5
양
★
5
배달
★
5
"
"배달 항상 빠르고,맛있어요~","
맛
★
5
양
★
5
배달
★
5
"
닭강정ㅁ다른곳도 먹어봤는데 여기가 가성비갑인것같네요,"
맛
★
5
양
★
5
배달
★
5
"
닭강정 먹고싶을때마다 먹는데 맛있어요,"
맛
★
5
양
★
5
배달
★
5
"
항상 치킨무를 안먹어서 빼달라는 요청에도 넣어주시길래 이번에는 제발 넣지말아달라고 쓰니까 영수증에 그럼 제발 감자는 덤 이라고 써주셨더라구요 ㅋㅋㅋㅋ 너무 유쾌하고 귀여우시고 맛있어서 덕분에 맛있는 새벽을 보냈습니다 너무너무 고맙습니다 사장님 ㅎㅎ,"
맛
★
5
양
★
5
배달
★
5
"
오랫만에 주문했습니다..맛은 여전히 맛나네요 ㅎㅎ,"
맛
★
5
양
★
5
배달
★
5
"
"너무 마싯서요~^^
사장님이 배달도 직접 해주시구 ㅜㅜ 너무 친절하셔서 먹기 전부터 기분 좋았네요 ㅎㅎ
담에 또 시켜먹을게요!!
번창하세용 ‧˚₊*̥(* ⁰̷̴͈꒨⁰̷̴͈)‧˚₊*̥","
맛
★
5
양
★
5
배달
★
5
"
양많고 맛있어요~~,"
맛
★
5
양
★
5
배달
★
5
"
"빠른배달(예상시간보다 40분이나 빨리옴 당황함)
많은양(혼자서 보통 2인분이상 먹는 저도 남았습니다)
맛좋음(생각속의 옛날양념치킨맛)

보통 5별점 안주는데 진짜 만족스럽습니다","
맛
★
5
양
★
5
배달
★
5
"
와이프도 너무 좋아해요!! 정말 감사히 잘 먹고 있습니다!!,"
맛
★
5
양
★
5
배달
★
5
"
"언제나 맛과 양, 배달 모두 최곱니다. 항상 감사히 애용하고 있습니다!!","
맛
★
5
양
★
5
배달
★
5
"
"음,,,,,,,,,,,ㅠㅜㅠ,,,,,,,","
맛
★
3
양
★
4
배달
★
4
"
적당함 딱 그정도 ㅎㅎ,"
맛
★
4
양
★
4
배달
★
4
"
